approach,variable,variable_name,fitted_distribution_type,ground_truth,mean,median,mode
o4-mini_base_unified-no-lognormal_tempmedium,hard_0,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their blood cadmium level in ug/L is greater than 0.5425, and their blood lead level in ug/dL is greater than 1.25 and less than or equal to 1.92, and they have serious difficulty concentrating",gaussian,0.8100218524873639,1.0,1.0,1.0
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_0,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their blood cadmium level in ug/L is greater than 0.5425, and their blood lead level in ug/dL is greater than 1.25 and less than or equal to 1.92, and they have serious difficulty concentrating",gaussian,0.8100218524873639,6.5,6.5,6.5
gpt-4o_base_unified-no-lognormal_temp0.5,hard_1,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their waist circumference in centimeters is less than or equal to 87.9, and that they do not take medication for depression, and their blood lead level in ug/dL is greater than 0.49 and less than or equal to 0.81",gaussian,61.41386595425482,67.5,67.5,67.5
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_1,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their waist circumference in centimeters is less than or equal to 87.9, and that they do not take medication for depression, and their blood lead level in ug/dL is greater than 0.49 and less than or equal to 0.81",gaussian,61.41386595425482,75.0,75.0,75.0
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_1,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their waist circumference in centimeters is less than or equal to 87.9, and that they do not take medication for depression, and their blood lead level in ug/dL is greater than 0.49 and less than or equal to 0.81",gaussian,61.41386595425482,70.0,70.0,70.0
o3-mini_base_unified-no-lognormal_tempmedium,hard_1,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their waist circumference in centimeters is less than or equal to 87.9, and that they do not take medication for depression, and their blood lead level in ug/dL is greater than 0.49 and less than or equal to 0.81",gaussian,61.41386595425482,65.0,65.0,65.0
o4-mini_base_unified-no-lognormal_tempmedium,hard_1,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their waist circumference in centimeters is less than or equal to 87.9, and that they do not take medication for depression, and their blood lead level in ug/dL is greater than 0.49 and less than or equal to 0.81",gaussian,61.41386595425482,70.0,70.0,70.0
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_1,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their waist circumference in centimeters is less than or equal to 87.9, and that they do not take medication for depression, and their blood lead level in ug/dL is greater than 0.49 and less than or equal to 0.81",gaussian,61.41386595425482,68.0,68.0,68.0
gpt-4o_base_unified-no-lognormal_temp0.5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,3.0,3.0,3.0
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,2.5,2.5,2.5
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,5.0,5.0,5.0
o3-mini_base_unified-no-lognormal_tempmedium,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,3.0,3.0,3.0
o4-mini_base_unified-no-lognormal_tempmedium,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,1.0,1.0,1.0
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_10,"The average blood lead level among adult (over 18) individuals in units of ug/dL in the general US population, given they have ever been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 156.0 and less than or equal to 183.0, and they are not currently taking insulin",gaussian,1.291427894718302,2.5,2.5,2.5
gpt-4o_base_unified-no-lognormal_temp0.5,hard_11,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their blood cadmium level in ug/L is greater than 0.31 and less than or equal to 0.5425, and they have not been diagnosed with diabetes by a doctor, and their waist circumference in centimeters is less than or equal to 87.4",gaussian,1.6437127364315731,1.0,1.0,1.0
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_11,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their blood cadmium level in ug/L is greater than 0.31 and less than or equal to 0.5425, and they have not been diagnosed with diabetes by a doctor, and their waist circumference in centimeters is less than or equal to 87.4",gaussian,1.6437127364315731,3.0,3.0,3.0
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_11,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their blood cadmium level in ug/L is greater than 0.31 and less than or equal to 0.5425, and they have not been diagnosed with diabetes by a doctor, and their waist circumference in centimeters is less than or equal to 87.4",gaussian,1.6437127364315731,1.5,1.5,1.5
o3-mini_base_unified-no-lognormal_tempmedium,hard_11,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their blood cadmium level in ug/L is greater than 0.31 and less than or equal to 0.5425, and they have not been diagnosed with diabetes by a doctor, and their waist circumference in centimeters is less than or equal to 87.4",gaussian,1.6437127364315731,1.5,1.5,1.5
o4-mini_base_unified-no-lognormal_tempmedium,hard_11,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their blood cadmium level in ug/L is greater than 0.31 and less than or equal to 0.5425, and they have not been diagnosed with diabetes by a doctor, and their waist circumference in centimeters is less than or equal to 87.4",gaussian,1.6437127364315731,1.0,1.0,1.0
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_11,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their blood cadmium level in ug/L is greater than 0.31 and less than or equal to 0.5425, and they have not been diagnosed with diabetes by a doctor, and their waist circumference in centimeters is less than or equal to 87.4",gaussian,1.6437127364315731,1.2,1.2,1.2
gpt-4o_base_unified-no-lognormal_temp0.5,hard_12,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 78.9 and less than or equal to 94.5, and their waist circumference in centimeters is greater than 98.07499999999999 and less than or equal to 103.6, and they have not been diagnosed with diabetes by a doctor",gaussian,1.4837072564715934,3.0,3.0,3.0
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_12,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 78.9 and less than or equal to 94.5, and their waist circumference in centimeters is greater than 98.07499999999999 and less than or equal to 103.6, and they have not been diagnosed with diabetes by a doctor",gaussian,1.4837072564715934,2.5,2.5,2.5
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_12,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 78.9 and less than or equal to 94.5, and their waist circumference in centimeters is greater than 98.07499999999999 and less than or equal to 103.6, and they have not been diagnosed with diabetes by a doctor",gaussian,1.4837072564715934,2.0,2.0,2.0
o3-mini_base_unified-no-lognormal_tempmedium,hard_12,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 78.9 and less than or equal to 94.5, and their waist circumference in centimeters is greater than 98.07499999999999 and less than or equal to 103.6, and they have not been diagnosed with diabetes by a doctor",gaussian,1.4837072564715934,1.5,1.5,1.5
o4-mini_base_unified-no-lognormal_tempmedium,hard_12,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 78.9 and less than or equal to 94.5, and their waist circumference in centimeters is greater than 98.07499999999999 and less than or equal to 103.6, and they have not been diagnosed with diabetes by a doctor",gaussian,1.4837072564715934,0.8,0.8,0.8
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_12,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 78.9 and less than or equal to 94.5, and their waist circumference in centimeters is greater than 98.07499999999999 and less than or equal to 103.6, and they have not been diagnosed with diabetes by a doctor",gaussian,1.4837072564715934,1.5,1.5,1.5
gpt-4o_base_unified-no-lognormal_temp0.5,hard_13,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood cadmium level in ug/L is greater than 0.5425, and they take medication for depression, and their waist circumference in centimeters is less than or equal to 92.1",gaussian,58.13594758245014,70.0,70.0,70.0
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_13,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood cadmium level in ug/L is greater than 0.5425, and they take medication for depression, and their waist circumference in centimeters is less than or equal to 92.1",gaussian,58.13594758245014,75.0,75.0,75.0
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_13,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood cadmium level in ug/L is greater than 0.5425, and they take medication for depression, and their waist circumference in centimeters is less than or equal to 92.1",gaussian,58.13594758245014,77.5,77.5,77.5
o3-mini_base_unified-no-lognormal_tempmedium,hard_13,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood cadmium level in ug/L is greater than 0.5425, and they take medication for depression, and their waist circumference in centimeters is less than or equal to 92.1",gaussian,58.13594758245014,70.0,70.0,70.0
o4-mini_base_unified-no-lognormal_tempmedium,hard_13,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood cadmium level in ug/L is greater than 0.5425, and they take medication for depression, and their waist circumference in centimeters is less than or equal to 92.1",gaussian,58.13594758245014,78.0,78.0,78.0
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_13,"The average weight among adult (over 18) individuals in the general US population in kilograms, given their blood cadmium level in ug/L is greater than 0.5425, and they take medication for depression, and their waist circumference in centimeters is less than or equal to 92.1",gaussian,58.13594758245014,70.0,70.0,70.0
gpt-4o_base_unified-no-lognormal_temp0.5,hard_14,"The probability that a member of the US population who is over 18 has ever had a heart attack that was confirmed by a doctor, given they are currently taking insulin, and they have not been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 164.5 and less than or equal to 188.75",beta,0.2245985138620538,0.2,0.19799480854694862,0.19387755102040816
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_14,"The probability that a member of the US population who is over 18 has ever had a heart attack that was confirmed by a doctor, given they are currently taking insulin, and they have not been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 164.5 and less than or equal to 188.75",beta,0.2245985138620538,0.09090909090909091,0.07864381726520135,0.05
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_14,"The probability that a member of the US population who is over 18 has ever had a heart attack that was confirmed by a doctor, given they are currently taking insulin, and they have not been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 164.5 and less than or equal to 188.75",beta,0.2245985138620538,0.3333333333333333,0.32958487942447046,0.32142857142857145
o3-mini_base_unified-no-lognormal_tempmedium,hard_14,"The probability that a member of the US population who is over 18 has ever had a heart attack that was confirmed by a doctor, given they are currently taking insulin, and they have not been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 164.5 and less than or equal to 188.75",beta,0.2245985138620538,0.3,0.29550447479005865,0.2857142857142857
o4-mini_base_unified-no-lognormal_tempmedium,hard_14,"The probability that a member of the US population who is over 18 has ever had a heart attack that was confirmed by a doctor, given they are currently taking insulin, and they have not been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 164.5 and less than or equal to 188.75",beta,0.2245985138620538,0.2,0.19799480854694862,0.19387755102040816
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_14,"The probability that a member of the US population who is over 18 has ever had a heart attack that was confirmed by a doctor, given they are currently taking insulin, and they have not been diagnosed with cancer by a doctor, and their total cholesterol in mg/dL is greater than 164.5 and less than or equal to 188.75",beta,0.2245985138620538,0.2,0.19799480854694862,0.19387755102040816
gpt-4o_base_unified-no-lognormal_temp0.5,hard_15,"The average total cholesterol among adult (over 18) individuals in units of mg/dL in the general US population, given their blood mercury level in ug/L is greater than 0.68 and less than or equal to 1.46, and they do not have serious difficulty concentrating, and their blood lead level in ug/dL is greater than 1.43",gaussian,203.11808217336528,195.0,195.0,195.0
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_15,"The average total cholesterol among adult (over 18) individuals in units of mg/dL in the general US population, given their blood mercury level in ug/L is greater than 0.68 and less than or equal to 1.46, and they do not have serious difficulty concentrating, and their blood lead level in ug/dL is greater than 1.43",gaussian,203.11808217336528,200.0,200.0,200.0
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_15,"The average total cholesterol among adult (over 18) individuals in units of mg/dL in the general US population, given their blood mercury level in ug/L is greater than 0.68 and less than or equal to 1.46, and they do not have serious difficulty concentrating, and their blood lead level in ug/dL is greater than 1.43",gaussian,203.11808217336528,200.0,200.0,200.0
o3-mini_base_unified-no-lognormal_tempmedium,hard_15,"The average total cholesterol among adult (over 18) individuals in units of mg/dL in the general US population, given their blood mercury level in ug/L is greater than 0.68 and less than or equal to 1.46, and they do not have serious difficulty concentrating, and their blood lead level in ug/dL is greater than 1.43",gaussian,203.11808217336528,200.0,200.0,200.0
o4-mini_base_unified-no-lognormal_tempmedium,hard_15,"The average total cholesterol among adult (over 18) individuals in units of mg/dL in the general US population, given their blood mercury level in ug/L is greater than 0.68 and less than or equal to 1.46, and they do not have serious difficulty concentrating, and their blood lead level in ug/dL is greater than 1.43",gaussian,203.11808217336528,195.0,195.0,195.0
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_15,"The average total cholesterol among adult (over 18) individuals in units of mg/dL in the general US population, given their blood mercury level in ug/L is greater than 0.68 and less than or equal to 1.46, and they do not have serious difficulty concentrating, and their blood lead level in ug/dL is greater than 1.43",gaussian,203.11808217336528,200.0,200.0,200.0
gpt-4o_base_unified-no-lognormal_temp0.5,hard_16,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given they have ever been diagnosed with diabetes by a doctor, and they have health insurance, and their weight in kilograms is greater than 84.7 and less than or equal to 101.175",beta,0.1799886550893845,0.16666666666666666,0.1629510422104944,0.15517241379310345
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_16,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given they have ever been diagnosed with diabetes by a doctor, and they have health insurance, and their weight in kilograms is greater than 84.7 and less than or equal to 101.175",beta,0.1799886550893845,0.17,0.16779544189841247,0.16326530612244897
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_16,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given they have ever been diagnosed with diabetes by a doctor, and they have health insurance, and their weight in kilograms is greater than 84.7 and less than or equal to 101.175",beta,0.1799886550893845,0.2,0.19799480854694862,0.19387755102040816
o3-mini_base_unified-no-lognormal_tempmedium,hard_16,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given they have ever been diagnosed with diabetes by a doctor, and they have health insurance, and their weight in kilograms is greater than 84.7 and less than or equal to 101.175",beta,0.1799886550893845,0.2,0.19192405976649937,0.17391304347826086
o4-mini_base_unified-no-lognormal_tempmedium,hard_16,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given they have ever been diagnosed with diabetes by a doctor, and they have health insurance, and their weight in kilograms is greater than 84.7 and less than or equal to 101.175",beta,0.1799886550893845,0.1,0.09467489267252588,0.08333333333333333
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_16,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given they have ever been diagnosed with diabetes by a doctor, and they have health insurance, and their weight in kilograms is greater than 84.7 and less than or equal to 101.175",beta,0.1799886550893845,0.2,0.19192405976649937,0.17391304347826086
gpt-4o_base_unified-no-lognormal_temp0.5,hard_17,"The average waist circumference among adult (over 18) individuals in cm in the general US population, given they have health insurance, and they have ever had a heart attack that was confirmed by a doctor, and they have ever been diagnosed with diabetes by a doctor",gaussian,113.15729834950707,110.0,110.0,110.0
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_17,"The average waist circumference among adult (over 18) individuals in cm in the general US population, given they have health insurance, and they have ever had a heart attack that was confirmed by a doctor, and they have ever been diagnosed with diabetes by a doctor",gaussian,113.15729834950707,100.0,100.0,100.0
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_17,"The average waist circumference among adult (over 18) individuals in cm in the general US population, given they have health insurance, and they have ever had a heart attack that was confirmed by a doctor, and they have ever been diagnosed with diabetes by a doctor",gaussian,113.15729834950707,112500.0,112500.0,112500.0
o3-mini_base_unified-no-lognormal_tempmedium,hard_17,"The average waist circumference among adult (over 18) individuals in cm in the general US population, given they have health insurance, and they have ever had a heart attack that was confirmed by a doctor, and they have ever been diagnosed with diabetes by a doctor",gaussian,113.15729834950707,105.0,105.0,105.0
o4-mini_base_unified-no-lognormal_tempmedium,hard_17,"The average waist circumference among adult (over 18) individuals in cm in the general US population, given they have health insurance, and they have ever had a heart attack that was confirmed by a doctor, and they have ever been diagnosed with diabetes by a doctor",gaussian,113.15729834950707,105.0,105.0,105.0
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_17,"The average waist circumference among adult (over 18) individuals in cm in the general US population, given they have health insurance, and they have ever had a heart attack that was confirmed by a doctor, and they have ever been diagnosed with diabetes by a doctor",gaussian,113.15729834950707,110.0,110.0,110.0
gpt-4o_base_unified-no-lognormal_temp0.5,hard_18,"The probability that the average adult (over 18) in the US population takes medication for depression, given they do not have health insurance, and their blood manganese level in ug/L is greater than 12.165, and their weight in kilograms is greater than 76.5 and less than or equal to 90.19999999999999",beta,0.0274315364406783,0.1,0.09467489267252588,0.08333333333333333
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_18,"The probability that the average adult (over 18) in the US population takes medication for depression, given they do not have health insurance, and their blood manganese level in ug/L is greater than 12.165, and their weight in kilograms is greater than 76.5 and less than or equal to 90.19999999999999",beta,0.0274315364406783,0.25,0.24664586304807418,0.23958333333333334
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_18,"The probability that the average adult (over 18) in the US population takes medication for depression, given they do not have health insurance, and their blood manganese level in ug/L is greater than 12.165, and their weight in kilograms is greater than 76.5 and less than or equal to 90.19999999999999",beta,0.0274315364406783,0.4,0.39933074269813285,0.3979591836734694
o3-mini_base_unified-no-lognormal_tempmedium,hard_18,"The probability that the average adult (over 18) in the US population takes medication for depression, given they do not have health insurance, and their blood manganese level in ug/L is greater than 12.165, and their weight in kilograms is greater than 76.5 and less than or equal to 90.19999999999999",beta,0.0274315364406783,0.15,0.12657591420299416,0.0625
o4-mini_base_unified-no-lognormal_tempmedium,hard_18,"The probability that the average adult (over 18) in the US population takes medication for depression, given they do not have health insurance, and their blood manganese level in ug/L is greater than 12.165, and their weight in kilograms is greater than 76.5 and less than or equal to 90.19999999999999",beta,0.0274315364406783,0.08,0.07720588274612813,0.07142857142857142
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_18,"The probability that the average adult (over 18) in the US population takes medication for depression, given they do not have health insurance, and their blood manganese level in ug/L is greater than 12.165, and their weight in kilograms is greater than 76.5 and less than or equal to 90.19999999999999",beta,0.0274315364406783,0.15,0.14414623588644157,0.13157894736842105
gpt-4o_base_unified-no-lognormal_temp0.5,hard_19,"The probability that the average adult (over 18) in the US population has ever been diagnosed with diabetes by a doctor, given their blood lead level in ug/dL is less than or equal to 0.55, and their blood cadmium level in ug/L is less than or equal to 0.13, and their waist circumference in centimeters is greater than 86.0 and less than or equal to 99.0",beta,0.0826780696291074,0.1,0.09733463842068904,0.09183673469387756
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_19,"The probability that the average adult (over 18) in the US population has ever been diagnosed with diabetes by a doctor, given their blood lead level in ug/dL is less than or equal to 0.55, and their blood cadmium level in ug/L is less than or equal to 0.13, and their waist circumference in centimeters is greater than 86.0 and less than or equal to 99.0",beta,0.0826780696291074,0.1,0.09733463842068904,0.09183673469387756
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_19,"The probability that the average adult (over 18) in the US population has ever been diagnosed with diabetes by a doctor, given their blood lead level in ug/dL is less than or equal to 0.55, and their blood cadmium level in ug/L is less than or equal to 0.13, and their waist circumference in centimeters is greater than 86.0 and less than or equal to 99.0",beta,0.0826780696291074,0.4,0.39933074269813285,0.3979591836734694
o3-mini_base_unified-no-lognormal_tempmedium,hard_19,"The probability that the average adult (over 18) in the US population has ever been diagnosed with diabetes by a doctor, given their blood lead level in ug/dL is less than or equal to 0.55, and their blood cadmium level in ug/L is less than or equal to 0.13, and their waist circumference in centimeters is greater than 86.0 and less than or equal to 99.0",beta,0.0826780696291074,0.15,0.14766294230298524,0.14285714285714285
o4-mini_base_unified-no-lognormal_tempmedium,hard_19,"The probability that the average adult (over 18) in the US population has ever been diagnosed with diabetes by a doctor, given their blood lead level in ug/dL is less than or equal to 0.55, and their blood cadmium level in ug/L is less than or equal to 0.13, and their waist circumference in centimeters is greater than 86.0 and less than or equal to 99.0",beta,0.0826780696291074,0.12,0.11746523779198587,0.11224489795918367
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_19,"The probability that the average adult (over 18) in the US population has ever been diagnosed with diabetes by a doctor, given their blood lead level in ug/dL is less than or equal to 0.55, and their blood cadmium level in ug/L is less than or equal to 0.13, and their waist circumference in centimeters is greater than 86.0 and less than or equal to 99.0",beta,0.0826780696291074,0.09090909090909091,0.08269015995247407,0.06451612903225806
gpt-4o_base_unified-no-lognormal_temp0.5,hard_2,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 66.5 and less than or equal to 78.9, and their blood cadmium level in ug/L is greater than 0.56, and their blood lead level in ug/dL is less than or equal to 0.84",gaussian,1.014119080480835,2.0,2.0,2.0
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_2,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 66.5 and less than or equal to 78.9, and their blood cadmium level in ug/L is greater than 0.56, and their blood lead level in ug/dL is less than or equal to 0.84",gaussian,1.014119080480835,2.0,2.0,2.0
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_2,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 66.5 and less than or equal to 78.9, and their blood cadmium level in ug/L is greater than 0.56, and their blood lead level in ug/dL is less than or equal to 0.84",gaussian,1.014119080480835,0.55,0.55,0.55
o3-mini_base_unified-no-lognormal_tempmedium,hard_2,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 66.5 and less than or equal to 78.9, and their blood cadmium level in ug/L is greater than 0.56, and their blood lead level in ug/dL is less than or equal to 0.84",gaussian,1.014119080480835,2.0,2.0,2.0
o4-mini_base_unified-no-lognormal_tempmedium,hard_2,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 66.5 and less than or equal to 78.9, and their blood cadmium level in ug/L is greater than 0.56, and their blood lead level in ug/dL is less than or equal to 0.84",gaussian,1.014119080480835,0.5,0.5,0.5
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_2,"The average blood mercury level among adult (over 18) individuals in units of ug/L in the general US population, given their weight in kilograms is greater than 66.5 and less than or equal to 78.9, and their blood cadmium level in ug/L is greater than 0.56, and their blood lead level in ug/dL is less than or equal to 0.84",gaussian,1.014119080480835,2.0,2.0,2.0
gpt-4o_base_unified-no-lognormal_temp0.5,hard_3,"The probability that the average adult (over 18) in the US population has ever been diagnosed with diabetes by a doctor, given their blood lead level in ug/dL is greater than 0.92 and less than or equal to 1.48, and their blood mercury level in ug/L is greater than 0.39 and less than or equal to 0.78, and their total cholesterol in mg/dL is greater than 214.0",beta,0.0465399773989504,0.1,0.09733463842068904,0.09183673469387756
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_3,"The probability that the average adult (over 18) in the US population has ever been diagnosed with diabetes by a doctor, given their blood lead level in ug/dL is greater than 0.92 and less than or equal to 1.48, and their blood mercury level in ug/L is greater than 0.39 and less than or equal to 0.78, and their total cholesterol in mg/dL is greater than 214.0",beta,0.0465399773989504,0.125,0.12249806908750648,0.11734693877551021
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_3,"The probability that the average adult (over 18) in the US population has ever been diagnosed with diabetes by a doctor, given their blood lead level in ug/dL is greater than 0.92 and less than or equal to 1.48, and their blood mercury level in ug/L is greater than 0.39 and less than or equal to 0.78, and their total cholesterol in mg/dL is greater than 214.0",beta,0.0465399773989504,0.09090909090909091,0.08596308401203127,0.07547169811320754
o3-mini_base_unified-no-lognormal_tempmedium,hard_3,"The probability that the average adult (over 18) in the US population has ever been diagnosed with diabetes by a doctor, given their blood lead level in ug/dL is greater than 0.92 and less than or equal to 1.48, and their blood mercury level in ug/L is greater than 0.39 and less than or equal to 0.78, and their total cholesterol in mg/dL is greater than 214.0",beta,0.0465399773989504,0.25,0.24580106752001277,0.23684210526315788
o4-mini_base_unified-no-lognormal_tempmedium,hard_3,"The probability that the average adult (over 18) in the US population has ever been diagnosed with diabetes by a doctor, given their blood lead level in ug/dL is greater than 0.92 and less than or equal to 1.48, and their blood mercury level in ug/L is greater than 0.39 and less than or equal to 0.78, and their total cholesterol in mg/dL is greater than 214.0",beta,0.0465399773989504,0.16666666666666666,0.1629510422104944,0.15517241379310345
qwen3-235b-a22b-fp8-tput_base_unified-no-lognormal_temp0.6,hard_3,"The probability that the average adult (over 18) in the US population has ever been diagnosed with diabetes by a doctor, given their blood lead level in ug/dL is greater than 0.92 and less than or equal to 1.48, and their blood mercury level in ug/L is greater than 0.39 and less than or equal to 0.78, and their total cholesterol in mg/dL is greater than 214.0",beta,0.0465399773989504,0.2,0.19192405976649937,0.17391304347826086
gpt-4o_base_unified-no-lognormal_temp0.5,hard_4,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given their total cholesterol in mg/dL is greater than 183.0 and less than or equal to 212.0, and they take medication for depression, and their weight in kilograms is greater than 84.6 and less than or equal to 98.275",beta,0.2518923724324972,0.25,0.24832805702777314,0.24489795918367346
meta-llama-3-70b_base_unified-no-lognormal_temp0.5,hard_4,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given their total cholesterol in mg/dL is greater than 183.0 and less than or equal to 212.0, and they take medication for depression, and their weight in kilograms is greater than 84.6 and less than or equal to 98.275",beta,0.2518923724324972,0.1,0.09733463842068904,0.09183673469387756
meta-llama-3-8b_base_unified-no-lognormal_temp0.5,hard_4,"The probability that a member of the US population who is over 18 has ever been diagnosed with cancer by a doctor, given their total cholesterol in mg/dL is greater than 183.0 and less than or equal to 212.0, and they take medication for depression, and their weight in kilograms is greater than 84.6 and less than or equal to 98.275",beta,0.2518923724324972,0.1,0.09733463842068904,0.09183673469387756
